review_title,review,translated_review,sentiment_review,category,fragment,subcategory,subcategory_fragment,subcategory_sentiment,image,name,sex,idiom,date,rate,CDS_Typography_appearance-inherit__8be6e7 URL,nota_media usuario,num_reviews_usuario
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"".",Organisation & Efficiency,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"".",Reservations,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"".",Management Quality,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Information & Communication,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Management Quality,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Reservations,"When we contacted the hotel, they told us: ""There is no room left"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Room,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Size,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds.",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Room,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"".",Comfort,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds.",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"".",Management Quality,"We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"".",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
Scam company,"Excelente ubicación: Justo en la playa, con muy buenas vistas. Después de nadar en el mar, puedes relajarte en las tumbonas del hotel. - Hospitalidad inexistente: Habíamos reservado camas dobles, pero nos asignaron una habitación con dos camas individuales. Cuando nos pusimos en contacto con el hotel, nos dijeron: ""Ya no queda sitio"". Solicitamos una plancha en recepción y nos respondieron: ""Todas las planchas están con algún huésped, no sé cuándo podré darte una"". Solicitamos un hervidor de agua caliente: ""El alquiler costará 2,1 euros al día"". ¿Qué clase de hotel de 4* cobra por un hervidor? - Infraestructura Hotel muy antiguo con ascensores inestables y de mala calidad. Teníamos hormigas rojas en la habitación, que luego limpiaron a petición. La recepción tenía un olor extraño, quizás a mar, pero esperaba que usaran difusores de aroma. - Comida Solo habíamos optado por el desayuno y nos alegramos de haberlo hecho. Los pasteles y bollería estaban duros, secos y masticables. ¡No apto para vegetarianos! Los panqueques estaban crudos. En resumen, la peor relación calidad-precio. Si solo buscas buenas vistas desde el hotel, quizás sea una buena opción, pero olvídate del servicio al cliente y la hospitalidad. Tan bueno como alojarse en un hostal. Consejo de viaje: Alójate en resorts en Alcudia; por el mismo precio, realmente disfrutas de una experiencia más completa que un alojamiento y una azotea para tus vacaciones.","Excellent location: Right on the beach, with very good views. After swimming in the sea, you can relax on the hotel's sun loungers. - Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"". We requested a hot water kettle: ""The rental will cost 2.1 euros per day"". What kind of 4* hotel charges for a kettle? - Infrastructure Very old hotel with unstable and poor quality elevators. We had red ants in the room, which were then cleaned upon request. The reception had a strange smell, perhaps of the sea, but I expected them to use aroma diffusers. - Food We had only opted for breakfast and were glad we did. The cakes and pastries were hard, dry and chewy. Not suitable for vegetarians! The pancakes were raw. In short, the worst value for money. If you are only looking for good views from the hotel, it may be a good option, but forget about customer service and hospitality. As good as staying in a hostel. Travel tip: Stay at resorts in Alcudia; for the same price, you really enjoy a more complete experience than just accommodation and a rooftop for your vacation.",Negative,Service & Management,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds. When we contacted the hotel, they told us: ""There is no room left"". We requested an iron at reception and they replied: ""All the irons are with some guest, I don't know when I can give you one"".",Reservations,"- Non-existent hospitality: We had booked double beds, but we were assigned a room with two single beds.",Negative,https://user-images.trustpilot.com/696780bec37c285d990f6065/73x73.png,Anders Jensen,M,ES,15 de enero de 2026,1,https://es.trustpilot.com/reviews/696a0a2bae532e9c0c34ff54,1,1
